address_found,taxes_found,tax_year,tax_amount,market_value,land_value,building_value,address
1,1,2019,5992.0,198420.0,51330.0,147090.0,507 S Ridgeway Ave
1,1,2019,5067.0,167790.0,51330.0,116460.0,509 S Ridgeway Ave
1,1,2019,11147.0,369120.0,51330.0,317790.0,511 S Ridgeway Ave
1,1,2019,6325.0,209460.0,47310.0,162150.0,1016 W Green St
1,1,2019,5536.0,183330.0,47310.0,136020.0,1014 W Green St
1,1,2019,7179.0,237720.0,47310.0,190410.0,1012 W Green St
1,1,2019,8062.0,266970.0,47310.0,219660.0,515 S Ridgeway Ave
1,1,2019,5669.0,187740.0,47310.0,140430.0,1005 W Healey St
1,1,2019,6330.0,209610.0,49800.0,159810.0,506 S Ridgeway Ave
1,1,2019,6874.0,227610.0,49800.0,177810.0,508 S Ridgeway Ave
1,1,2019,4571.0,151380.0,49800.0,101580.0,510 S Ridgeway Ave
1,1,2019,6267.0,207510.0,49800.0,157710.0,512 S Ridgeway Ave
1,1,2019,6038.0,199950.0,47310.0,152640.0,1006 W Green St
1,1,2019,9600.0,317880.0,47310.0,270570.0,501 S Willis Ave
1,1,2019,7002.0,231870.0,39810.0,192060.0,503 S Willis Ave
1,1,2019,6189.0,204930.0,47310.0,157620.0,505 S Willis Ave
1,1,2019,5192.0,171930.0,38610.0,133320.0,507 S Willis Ave
1,1,2019,9596.0,317760.0,59550.0,258210.0,509 S Willis Ave
1,1,2019,7544.0,249810.0,53760.0,196050.0,511 S Willis Ave
1,1,2019,8263.0,273630.0,40590.0,233040.0,513 S Willis Ave
1,1,2019,9093.0,301110.0,50790.0,250320.0,515 S Willis Ave
1,1,2019,6673.0,220980.0,40590.0,180390.0,504 S Willis Ave
1,1,2019,6932.0,229530.0,50790.0,178740.0,506 S Willis Ave
1,1,2019,4558.0,150930.0,50790.0,100140.0,508 S Willis Ave
1,1,2019,11617.0,384660.0,101070.0,283590.0,510 S Willis Ave
